Index,air_temperature,relative_humidity,net_radiation,rainfall_amount,wind_speed,wind_from_direction,net_downward_shortwave_flux,net_downward_longwave_flux,soil_moisture_content_50,soil_moisture_content_200,liquid_soil_water_pressure_50,liquid_soil_water_pressure_200,soil_temperature_0,soil_temperature_50,soil_temperature_100,soil_temperature_200,soil_temperature_500,latent_heat_flux_in_air,sensible_heat_flux_in_air,evapotranspiration_amount
2014-05-17,7.367,0.515,240.604,0.3,NA,0,185.788,-44.429,0.209,0.265,NA,NA,3.804,4.054,4.366,4.911,3.81,NA,NA,NA
2014-05-18,9.584,0.58,362.138,0,NA,0,286.716,-70.1,0.204,0.252,NA,NA,5.48,4.997,4.742,4.734,6.318,NA,NA,NA
2014-05-19,9.087,0.711,218.971,0,NA,0,169.661,-40.665,0.195,0.234,NA,NA,6.839,6.287,5.781,5.018,7.264,NA,NA,NA
2014-05-20,9.841,0.72,315.145,0,NA,0,249.701,-67.951,0.189,0.225,NA,NA,7.035,6.512,6.088,5.323,7.594,NA,NA,NA
2014-05-21,12.097,0.713,287.107,0,NA,0,228.271,-60.326,0.18,0.215,NA,NA,7.868,7.2,6.645,5.595,8.516,NA,NA,NA
2014-05-22,13.49,0.732,251.452,5.1,NA,0,196.858,-36.2,0.171,0.206,NA,NA,8.817,7.947,7.186,5.857,9.73,NA,NA,NA
2014-05-23,10.774,0.917,132.947,9.4,NA,0,102.008,-7.52,0.179,0.2,NA,NA,8.814,8.234,7.629,6.242,9.132,NA,NA,NA
2014-05-24,11.573,0.677,329.844,0,NA,0,263.665,-60.623,0.184,0.203,NA,NA,8.957,8.266,7.671,6.436,9.535,NA,NA,NA
2014-05-25,12.086,0.547,327.693,0,NA,0,261.533,-72.476,0.177,0.199,NA,NA,8.824,8.327,7.844,6.641,9.02,NA,NA,NA
2014-05-26,8.65,0.818,105.208,3.3,NA,0,79.706,-13.076,0.172,0.192,NA,NA,8.229,8.098,7.827,6.812,7.855,NA,NA,NA
2014-05-27,8.087,0.852,94.972,5.4,NA,0,72.52,-2.718,0.175,0.188,NA,NA,7.416,7.43,7.353,6.762,7.015,NA,NA,NA
2014-05-28,11.147,0.522,298.272,0,NA,0,237.746,-53.791,0.177,0.187,NA,NA,7.232,7.068,6.949,6.559,7.297,NA,NA,NA
2014-05-29,10.403,0.536,259.562,0,NA,0,206.013,-44.552,0.172,0.184,NA,NA,7.435,7.293,7.095,6.517,7.219,NA,NA,NA
2014-05-30,10.535,0.535,179.734,22,NA,0,139.317,-34.882,0.214,0.27,NA,NA,6.539,6.549,6.541,6.245,6.317,NA,NA,NA
2014-05-31,9.931,0.415,329.823,0,NA,0,277.141,-84.797,0.227,0.282,NA,NA,6.305,6.306,6.297,6.167,6.201,NA,NA,NA
2014-06-01,10.291,0.453,323.443,0,NA,0,259.05,-66.707,0.215,0.271,NA,NA,6.504,6.425,6.36,6.15,6.519,NA,NA,NA
2014-06-02,9.862,0.568,234.129,0,NA,0,199.329,-54.778,0.203,0.262,NA,NA,6.883,6.739,6.586,6.201,6.757,NA,NA,NA
2014-06-03,10.197,0.633,221.333,0,NA,0,195.733,-49.22,0.195,0.256,NA,NA,7.077,6.881,6.706,6.274,7.054,NA,NA,NA
2014-06-04,9.5,0.841,174.208,4,NA,0,134.804,-29.317,0.191,0.251,NA,NA,7.543,7.269,6.968,6.382,7.744,NA,NA,NA
2014-06-05,10.933,0.712,329.407,8.4,NA,0,263.33,-53.163,0.222,0.253,NA,NA,7.953,7.507,7.123,6.462,8.535,NA,NA,NA
2014-06-06,13.619,0.673,323.984,0,NA,0,261.212,-70.014,0.226,0.249,NA,NA,9.049,8.337,7.703,6.652,9.994,NA,NA,NA
2014-06-07,16.637,0.611,338.039,0,NA,0,273.967,-68.587,0.217,0.239,NA,NA,10.215,9.26,8.412,6.952,11.606,NA,NA,NA
2014-06-08,19.1,0.464,330.732,0,NA,0,267.221,-70.303,0.204,0.226,NA,NA,11.087,10.07,9.138,7.366,12.614,NA,NA,NA
2014-06-09,18.485,0.502,313.97,1,NA,0,251.823,-58.729,0.187,0.21,NA,NA,11.517,10.573,9.658,7.783,13.066,NA,NA,NA
2014-06-10,18.534,0.545,343.496,5.7,NA,0,282.754,-62.913,0.177,0.197,NA,NA,11.404,10.398,9.551,7.822,13.307,NA,NA,NA
2014-06-11,17.517,0.632,243.016,2.9,NA,0,192.995,-42.866,0.172,0.185,NA,NA,11.848,10.969,10.057,8.188,13.684,NA,NA,NA
2014-06-12,16.548,0.603,281.127,3.1,NA,0,231.525,-53.034,0.168,0.177,NA,NA,11.575,10.901,10.212,8.538,13.05,NA,NA,NA
2014-06-13,16.766,0.521,242.39,0,NA,0,197.071,-45.095,0.167,0.17,NA,NA,11.486,10.919,10.302,8.706,12.716,NA,NA,NA
2014-06-14,15.421,0.449,283.003,0,NA,0,224.937,-58.895,0.163,0.164,NA,NA,11.081,10.624,10.128,8.775,12.242,NA,NA,NA
2014-06-15,11.048,0.827,193.548,4.9,NA,0,157.797,-9.266,0.161,0.159,NA,NA,10.7,10.325,9.942,8.78,11.401,NA,NA,NA
2014-06-16,12.077,0.662,272.858,0,NA,0,222.643,-51.18,0.162,0.157,NA,NA,10.547,10.149,9.784,8.738,11.212,NA,NA,NA
2014-06-17,11.689,0.595,248.964,0,NA,0,197.524,-48.092,0.159,0.154,NA,NA,9.986,9.82,9.594,8.685,10.306,NA,NA,NA
2014-06-18,12.267,0.625,289.394,0.8,NA,0,234.693,-45.34,0.154,0.149,NA,NA,10.102,9.704,9.374,8.545,10.877,NA,NA,NA
2014-06-19,12.62,0.594,254.014,0.1,NA,0,208.251,-32.8,0.15,0.145,NA,NA,10.302,9.911,9.518,8.54,11.071,NA,NA,NA
2014-06-20,12.466,0.477,112.914,2.3,NA,0,88.814,-26.83,0.148,0.14,NA,NA,8.67,8.496,8.434,7.888,9.44,NA,NA,NA
2014-06-21,14.625,0.531,338.213,0,NA,0,288.767,-76.61,0.145,0.138,NA,NA,9.294,8.71,8.364,7.919,11.325,NA,NA,NA
2014-06-22,15.654,0.588,299.658,9.3,NA,0,251.817,-65.512,0.141,0.132,NA,NA,10.55,9.835,9.225,8.145,12.517,NA,NA,NA
2014-06-23,13.441,0.743,249.237,4.2,NA,0,206.65,-40.474,0.159,0.129,NA,NA,11.105,10.426,9.803,8.478,12.525,NA,NA,NA
2014-06-24,11.949,0.862,155.718,4.1,NA,0,130.214,-18.992,0.154,0.129,NA,NA,10.778,10.359,9.934,8.72,11.744,NA,NA,NA
2014-06-25,13.006,0.677,267.589,0.1,NA,0,229.202,-40.653,0.153,0.13,NA,NA,11.089,10.482,9.953,8.789,12.339,NA,NA,NA
2014-06-26,13.167,0.569,293.49,0,NA,0,251.665,-76.557,0.151,0.129,NA,NA,10.716,10.337,9.947,8.869,12.006,NA,NA,NA
2014-06-27,13.741,0.654,266.957,0,NA,0,228.61,-73.625,0.148,0.13,NA,NA,10.864,10.458,10.07,8.957,11.993,NA,NA,NA
2014-06-28,13.746,0.818,230.661,0,NA,0,194.726,-57.162,0.145,0.13,NA,NA,11.385,10.783,10.251,9.059,12.735,NA,NA,NA
2014-06-29,10.331,0.919,60.559,49.2,NA,0,50.029,-4.904,0.166,0.148,NA,NA,11.043,10.855,10.539,9.302,11.156,NA,NA,NA
2014-06-30,10.583,0.541,310.962,0.1,NA,0,267.983,-77.358,0.235,0.26,NA,NA,8.797,9.021,9.255,9.111,9.513,NA,NA,NA
2014-07-01,11.022,0.669,243.32,0,NA,0,202.465,-72.717,0.233,0.255,NA,NA,9.347,9.304,9.233,8.855,10.001,NA,NA,NA
2014-07-02,9.91,0.898,42.573,7.5,NA,0,33.789,-13.807,0.235,0.25,NA,NA,9.679,9.617,9.439,8.836,9.863,NA,NA,NA
2014-07-03,12.802,0.61,336.204,0,NA,0,293.501,-97.653,0.246,0.254,NA,NA,9.514,9.234,9.065,8.701,10.691,NA,NA,NA
2014-07-04,12.688,0.791,175.469,8.7,NA,0,146.194,-50.252,0.246,0.251,NA,NA,10.814,10.319,9.808,8.82,11.744,NA,NA,NA
2014-07-05,14.271,0.778,212.004,3.5,NA,0,185.035,-33.909,0.28,0.272,NA,NA,11.48,10.81,10.179,9.013,13.318,NA,NA,NA
2014-07-06,15.524,0.774,272.855,0,NA,0,239.143,-69.472,0.269,0.271,NA,NA,12.766,11.852,10.961,9.332,15.062,NA,NA,NA
2014-07-07,15.326,0.812,192.694,0.2,NA,0,167.931,-41.86,0.259,0.266,NA,NA,13.697,12.782,11.813,9.787,15.736,NA,NA,NA
2014-07-08,9.417,0.908,34.162,30.1,NA,0,28.667,-5.026,0.28,0.281,NA,NA,11.934,12.056,11.883,10.27,11.632,NA,NA,NA
2014-07-09,9.344,0.675,148.439,0.1,NA,0,127.952,-32.723,0.293,0.3,NA,NA,9.943,10.174,10.372,10.024,10.222,NA,NA,NA
2014-07-10,11.895,0.514,283.649,0,NA,0,257.9,-66.932,0.28,0.29,NA,NA,10.412,10.236,10.067,9.616,11.395,NA,NA,NA
2014-07-11,13.118,0.614,244.06,3,NA,150.749,219.294,-49.484,0.272,0.284,NA,NA,11.334,10.855,10.396,9.528,12.619,NA,NA,NA
2014-07-12,13.89,0.617,282.897,1.9,1.905,105.937,252.578,-63.963,0.262,0.281,NA,NA,12.067,11.44,10.825,9.685,13.859,NA,NA,NA
2014-07-13,12.101,0.849,199.682,4.2,1.155,144.302,174.014,-36.265,0.253,0.276,NA,NA,12.504,11.959,11.327,9.935,14.168,NA,NA,NA
2014-07-14,13.394,0.783,265.873,0.2,1.392,124.421,234.536,-36.073,0.255,0.273,NA,NA,12.894,12.211,11.513,10.116,15.06,NA,NA,NA
2014-07-15,15.611,0.624,304.78,0,1.937,137.661,274.302,-77.071,0.247,0.27,NA,NA,13.583,12.785,11.968,10.337,15.811,NA,NA,NA
2014-07-16,17.244,0.517,313.188,0,2.347,120.96,282.421,-85.863,0.231,0.265,NA,NA,14.09,13.265,12.415,10.615,16.043,NA,NA,NA
2014-07-17,18.834,0.459,313.066,0,2.472,158.258,279.311,-84.687,0.211,0.256,NA,NA,14.355,13.537,12.733,10.891,16.018,NA,NA,NA
2014-07-18,18.732,0.449,320.235,0,2.108,126.231,283.888,-88.937,0.19,0.247,NA,NA,14.56,13.725,12.938,11.122,16.203,NA,NA,NA
2014-07-19,18.516,0.662,288.898,0,1.827,127.924,253.734,-71.884,0.173,0.237,NA,NA,15.005,14.106,13.259,11.348,16.809,NA,NA,NA
2014-07-20,17.434,0.812,152.163,0,1.422,140.88,126.145,-38.138,0.164,0.229,NA,NA,15.2,14.45,13.652,11.633,16.462,NA,NA,NA
2014-07-21,11.863,0.83,52.932,31.5,1.707,124.208,42.137,-10.876,0.199,0.268,NA,NA,13.005,13.177,13.132,11.81,12.656,NA,NA,NA
2014-07-22,14.934,0.696,126.783,2.4,3.352,136.803,102.284,-15.424,0.255,0.295,NA,NA,11.965,11.949,11.932,11.397,12.33,NA,NA,NA
2014-07-23,17.326,0.568,247.125,0,2.312,115.102,210.054,-51.67,0.252,0.277,NA,NA,13.003,12.413,11.939,11.078,14.305,NA,NA,NA
2014-07-24,12.34,0.88,77.762,11.6,1.244,169.783,61.467,-20.995,0.262,0.285,NA,NA,12.965,12.74,12.397,11.227,13.287,NA,NA,NA
2014-07-25,13.881,0.711,270.63,1.5,1.941,140.582,230.493,-66.249,0.278,0.296,NA,NA,12.892,12.341,11.953,11.144,14.012,NA,NA,NA
2014-07-26,11.744,0.892,68.301,15.8,1.138,166.833,54.958,-4.44,0.294,0.305,NA,NA,13.017,12.808,12.472,11.25,13.1,NA,NA,NA
2014-07-27,14.881,0.742,194.428,3.1,2.032,123.905,160.583,-30.249,0.296,0.311,NA,1055.02,12.961,12.503,12.11,11.217,13.793,NA,NA,NA
2014-07-28,15.102,0.773,180.312,0,1.516,143.895,149.875,-38.891,0.288,0.305,NA,NA,13.568,12.978,12.432,11.268,14.488,NA,NA,NA
2014-07-29,11.652,0.948,49.988,14.5,1.241,203.852,38.214,-2.447,0.302,0.313,NA,1066.664,13.219,13.035,12.697,11.467,13.249,NA,NA,NA
2014-07-30,13.81,0.753,102.689,0.1,2.303,172.128,80.263,-14.182,0.304,0.317,NA,775.331,12.131,12.108,12.028,11.394,12.404,NA,NA,NA
2014-07-31,17.702,0.584,262.283,0,3.06,246.275,219.806,-47.807,0.289,0.308,582.285,850.495,12.982,12.395,11.932,11.165,14.113,NA,NA,NA
2014-08-01,14.268,0.776,182.143,0.4,1.745,119.356,148.654,-52.278,0.276,0.297,867.697,1067.582,13.658,13.13,12.563,11.327,14.25,NA,NA,NA
2014-08-02,13.533,0.86,177.669,2.4,1.385,152.237,139.199,-35.082,0.271,0.293,959.104,1040.026,13.299,12.895,12.494,11.43,13.838,NA,NA,NA
2014-08-03,13.769,0.849,158.207,0.4,1.181,172.704,125.371,-22.753,0.275,0.293,1153.172,NA,13.716,13.176,12.652,11.478,14.281,NA,NA,NA
2014-08-04,15.911,0.642,274.829,7.4,1.856,139.854,227.011,-52.186,0.268,0.289,1179.078,NA,14.225,13.471,12.825,11.57,15.061,NA,NA,NA
2014-08-05,14.23,0.609,274.607,0.1,3.123,180.265,225.401,-50.649,0.291,0.293,1208.896,NA,14.261,13.736,13.168,11.767,14.646,NA,NA,NA
2014-08-06,14.732,0.532,267.677,0,1.842,139.311,219.482,-67.258,0.27,0.285,1430.24,NA,13.621,13.255,12.88,11.798,14.088,NA,NA,NA
2014-08-07,14.308,0.698,185.457,2.8,1.739,117.132,150.131,-35.468,0.254,0.274,NA,NA,13.85,13.409,12.936,11.769,14.093,NA,NA,NA
2014-08-08,14.402,0.782,201.103,0,1.419,130.078,163.82,-47.204,0.247,0.27,NA,NA,13.541,13.197,12.832,11.808,13.88,NA,NA,NA
2014-08-09,13.902,0.908,86.165,16.5,1.001,185.265,66.037,0.491,0.276,0.286,NA,NA,13.488,13.238,12.886,11.799,13.57,NA,NA,NA
2014-08-10,14.809,0.842,212.511,0.4,1.443,130.581,168.73,-29.044,0.3,0.305,NA,NA,13.292,12.908,12.579,11.743,13.727,NA,NA,NA
2014-08-11,15.44,0.899,98.235,0.6,1.13,181.271,76.477,-5.331,0.291,0.297,NA,NA,14.164,13.616,13.049,11.813,14.493,NA,NA,NA
2014-08-12,14.52,0.838,159.744,3.2,1.426,126.313,127.303,-21.574,0.293,0.295,NA,NA,13.825,13.427,13.011,11.925,14.102,NA,NA,NA
2014-08-13,11.356,0.906,52.949,31.6,1.275,152.671,41.927,-9.232,0.327,0.316,NA,736.899,12.695,12.852,12.838,12.033,12.198,NA,NA,NA
2014-08-14,11.159,0.67,187.337,0.1,2.195,145.975,149.782,-45.054,0.312,0.308,301.471,498.537,11.852,11.969,12.027,11.806,11.943,NA,NA,NA
2014-08-15,8.374,0.789,132.543,0.4,1.568,122.692,101.847,-26.749,0.304,0.299,366.813,615.589,10.993,11.332,11.54,11.481,10.546,NA,NA,NA
2014-08-16,10.384,0.548,229.716,0,3.115,208.519,185.983,-62.386,0.298,0.294,480.792,726.447,10.647,10.873,11.027,11.115,10.722,NA,NA,NA
2014-08-17,10.327,0.623,266.573,0,2.131,123.509,217.07,-75.814,0.281,0.287,821.192,981.736,10.696,10.758,10.795,10.825,11.041,NA,NA,NA
2014-08-18,11.859,0.797,258.54,0,1.608,133.185,211.312,-60.424,0.265,0.281,1069.505,1218.567,11.509,11.253,11.019,10.687,11.89,NA,NA,NA
2014-08-19,10.518,0.926,55.66,0,0.924,202.431,40.042,-9.843,0.254,0.278,1218.37,NA,11.415,11.434,11.309,10.785,11.128,NA,NA,NA
2014-08-20,10.969,0.889,155.111,4.1,1.203,171.76,122.109,-20.991,0.252,0.277,1400.286,NA,11.325,11.197,11.049,10.711,11.507,NA,NA,NA
2014-08-21,11.308,0.709,269.574,0,1.984,137.922,217.767,-46.089,0.261,0.277,1283.208,NA,11.276,11.174,11.028,10.659,11.541,NA,NA,NA
2014-08-22,11.344,0.847,197.34,0,1.235,138.935,159.879,-44.611,0.253,0.272,1406.693,NA,11.491,11.339,11.122,10.63,11.64,NA,NA,NA
2014-08-23,10.44,0.865,70.144,0.1,1.096,151.306,51.742,-20.176,0.248,0.275,1607.307,NA,11.269,11.314,11.209,10.699,10.943,NA,NA,NA
2014-08-24,11.22,0.484,257.199,0,2.735,164.641,207.443,-70.524,0.24,0.273,NA,NA,10.563,10.701,10.727,10.571,10.745,NA,NA,NA
2014-08-25,9.316,0.766,160.666,0,1.287,196.475,128.445,-34.998,0.227,0.269,NA,NA,10.089,10.348,10.464,10.414,10.002,NA,NA,NA
2014-08-26,10.304,0.956,52.04,0.2,0.791,201.582,38.285,-0.087,0.223,0.266,NA,NA,10.31,10.389,10.371,10.244,10.285,NA,NA,NA
2014-08-27,13.439,0.597,210.589,0,2.746,154.036,168.472,-44.48,0.218,0.262,NA,NA,10.449,10.379,10.275,10.113,10.833,NA,NA,NA
2014-08-28,13.501,0.639,244.61,0,1.943,120.954,199.802,-66.978,0.206,0.256,NA,NA,10.834,10.638,10.412,10.08,11.484,NA,NA,NA
2014-08-29,13.361,0.795,151.242,7.2,1.448,126.451,122.205,-39.716,0.199,0.248,NA,NA,11.204,11.027,10.748,10.178,11.575,NA,NA,NA
2014-08-30,13.01,0.895,123.541,1,1.09,129.928,98.357,-0.701,0.211,0.262,NA,NA,11.372,11.148,10.857,10.256,11.807,NA,NA,NA
2014-08-31,11.172,0.841,87.501,6.9,1.661,144.143,65.561,-22.123,0.226,0.265,NA,NA,11.194,11.147,10.972,10.376,11.188,NA,NA,NA
2014-09-01,9.054,0.595,204.938,0,4.69,297.948,169.461,-57.319,0.27,0.287,NA,NA,9.894,10.264,10.429,10.305,9.859,NA,NA,NA
2014-09-02,9.64,0.549,224.1,0,4.189,223.81,187.183,-59.098,0.259,0.272,NA,NA,8.965,9.434,9.727,10.005,9.171,NA,NA,NA
2014-09-03,11.579,0.717,163.834,0,1.312,129.107,133.558,-38.97,0.247,0.27,NA,NA,9.354,9.429,9.475,9.671,9.939,NA,NA,NA
2014-09-04,13.427,0.767,94.895,0,1.141,116.502,77.326,-27.097,0.238,0.26,NA,NA,10.28,10.107,9.9,9.642,10.724,NA,NA,NA
2014-09-05,12.572,0.885,85.303,1.1,1.113,118.809,68.205,-9.553,0.233,0.253,NA,NA,10.687,10.477,10.226,9.769,11.021,NA,NA,NA
2014-09-06,13.417,0.798,165.215,3.2,1.471,113.219,135.953,-18.169,0.229,0.255,NA,NA,10.883,10.622,10.349,9.856,11.503,NA,NA,NA
2014-09-07,13.841,0.795,220.163,0.1,1.518,124.342,183.068,-36.074,0.225,0.255,NA,NA,11.452,11.063,10.667,9.969,12.213,NA,NA,NA
2014-09-08,13.567,0.806,159.311,0,1.583,115.314,131.632,-51.556,0.221,0.245,NA,NA,11.778,11.452,11.066,10.196,12.206,NA,NA,NA
2014-09-09,13.229,0.782,163.326,4.6,1.829,104.328,136.102,-41.437,0.216,0.239,NA,NA,11.466,11.28,11.013,10.3,11.893,NA,NA,NA
2014-09-10,12.928,0.699,158.255,0.7,2.256,123.999,131.978,-24.429,0.215,0.238,NA,NA,11.225,11.127,10.928,10.314,11.503,NA,NA,NA
2014-09-11,11.525,0.528,208.002,0,2.784,207.3,175.271,-63.821,0.214,0.236,NA,NA,10.518,10.639,10.625,10.265,10.573,NA,NA,NA
2014-09-12,9.773,0.525,163.429,0,3.942,276.529,135.517,-50.33,0.208,0.233,NA,NA,9.608,9.98,10.173,10.111,9.238,NA,NA,NA
2014-09-13,12.109,0.528,216.843,0,4.188,276.827,183.71,-68.836,0.2,0.232,NA,NA,9.323,9.518,9.644,9.784,9.378,NA,NA,NA
2014-09-14,12.628,0.628,210.185,0,1.775,125.924,177.177,-61.022,0.191,0.225,NA,NA,9.729,9.681,9.628,9.588,10.009,NA,NA,NA
2014-09-15,11.808,0.808,182.131,1.7,1.432,166.002,153.409,-47.914,0.184,0.219,NA,NA,10.333,10.173,9.976,9.618,10.583,NA,NA,NA
2014-09-16,11.573,0.865,141.551,4.9,1.299,135.397,119.921,-8.425,0.183,0.214,NA,NA,10.71,10.479,10.209,9.706,11.043,NA,NA,NA
2014-09-17,11.573,0.911,145.499,0.1,1.109,199.94,123.623,-13.425,0.188,0.214,NA,NA,10.919,10.659,10.38,9.809,11.347,NA,NA,NA
2014-09-18,10.63,0.96,43.918,0,0.774,264.479,34.831,-5.513,0.186,0.208,NA,NA,10.882,10.802,10.615,9.981,10.866,NA,NA,NA
2014-09-19,11.007,0.94,67.402,0.9,0.761,224.738,55.524,-6.175,0.187,0.205,NA,NA,10.511,10.464,10.363,9.971,10.643,NA,NA,NA
2014-09-20,11.354,0.874,76.182,0,1.324,118.025,63.052,-5.184,0.187,0.206,NA,NA,10.236,10.275,10.234,9.927,10.145,NA,NA,NA
2014-09-21,13.648,0.639,143.765,0.2,2.237,118.665,123.183,-41.386,0.185,0.206,NA,NA,10.391,10.271,10.126,9.818,10.633,NA,NA,NA
2014-09-22,9.988,0.513,198.779,1.5,3.861,277.997,169.894,-60.782,0.181,0.204,NA,NA,9.891,10.047,10.071,9.807,9.5,NA,NA,NA
2014-09-23,9.121,0.431,198.037,0,2.707,199.584,170.411,-86.533,0.176,0.198,NA,NA,8.507,8.987,9.362,9.62,7.917,NA,NA,NA
2014-09-24,6.809,0.755,172.088,0,1.859,119.607,146.494,-56.92,0.172,0.191,NA,NA,8.123,8.596,8.965,9.352,7.398,NA,NA,NA
2014-09-25,9.538,0.528,182.386,0,3.251,162.206,157.27,-69.517,0.169,0.189,NA,NA,8.368,8.594,8.756,9.064,8.153,NA,NA,NA
2014-09-26,11.931,0.433,106.047,0,3.159,220.644,91.301,-60.554,0.166,0.188,NA,NA,7.547,8.024,8.447,8.921,6.716,NA,NA,NA
2014-09-27,13.93,0.583,184.338,0,2.124,127.11,157.325,-84.412,0.163,0.187,NA,NA,9.12,8.765,8.562,8.68,9.925,NA,NA,NA
2014-09-28,11.455,0.809,179.719,0,1.488,127.614,153.29,-70.533,0.16,0.188,NA,NA,9.832,9.562,9.283,8.876,10.356,NA,NA,NA
2014-09-29,12.333,0.779,177.679,0,1.379,131.638,150.671,-66.785,0.157,0.187,NA,NA,10.83,10.324,9.833,9.102,11.791,NA,NA,NA
2014-09-30,11.676,0.798,102.452,1.7,1.345,111.482,85.443,-39.174,0.155,0.183,NA,NA,10.432,10.313,10.109,9.419,10.568,NA,NA,NA
2014-10-01,11.785,0.794,95.695,3.9,1.718,144.318,81.612,-23.039,0.156,0.188,NA,NA,10.446,10.264,10.049,9.508,10.754,NA,NA,NA
2014-10-02,11.472,0.633,176.299,0,2.192,106.731,150.127,-76.674,0.156,0.197,NA,NA,9.808,9.82,9.792,9.511,9.986,NA,NA,NA
2014-10-03,10.439,0.749,170.801,0,1.814,118.856,144.31,-76.045,0.155,0.2,NA,NA,9.968,9.911,9.801,9.472,10.199,NA,NA,NA
2014-10-04,10.009,0.81,160.042,0,1.326,140.035,135.35,-61.081,0.153,0.19,NA,NA,10.246,10.099,9.915,9.494,10.621,NA,NA,NA
2014-10-05,8.596,0.929,58.448,0.1,0.803,221.927,49.101,-6.167,0.153,0.189,NA,NA,9.726,9.864,9.896,9.581,9.564,NA,NA,NA
2014-10-06,8.498,0.899,98.37,0,1.019,210.957,84.381,-24.014,0.153,0.192,NA,NA,9.505,9.581,9.613,9.499,9.625,NA,NA,NA
2014-10-07,7.435,0.919,57.921,0.1,0.9,271.172,48.759,-16.32,0.152,0.19,NA,NA,9.044,9.321,9.494,9.456,8.723,NA,NA,NA
2014-10-08,8.508,0.972,20.975,2.7,0.808,241.175,17.893,-3.485,0.153,0.188,NA,NA,8.649,8.947,9.181,9.326,8.307,NA,NA,NA
2014-10-09,10.102,0.917,94.22,0,1.209,139.831,81.56,-4.199,0.153,0.184,NA,NA,9.137,9.081,9.065,9.151,9.495,NA,NA,NA
2014-10-10,11.113,0.933,89.311,0.9,1.046,218.061,76.168,-15.322,0.153,0.181,NA,NA,9.939,9.688,9.453,9.164,10.52,NA,NA,NA
2014-10-11,10.367,0.954,26.064,2.2,0.983,187.206,23.012,-2.884,0.154,0.189,NA,NA,10.025,9.984,9.836,9.354,9.876,NA,NA,NA
2014-10-12,10.443,0.911,109.613,0,1.107,172.598,95.066,-11.364,0.154,0.196,NA,NA,9.835,9.73,9.622,9.373,10.214,NA,NA,NA
2014-10-13,9.66,0.972,7.929,26.9,1.151,226.491,6.372,-2.346,0.174,0.215,NA,NA,9.656,9.797,9.799,9.438,9.224,NA,NA,NA
2014-10-14,8.748,0.947,71.021,0.2,0.931,176.129,60.776,-5.073,0.225,0.286,NA,NA,8.967,9.107,9.235,9.331,8.968,NA,NA,NA
2014-10-15,9.529,0.903,116.225,0.5,0.878,170.071,99.272,-19.289,0.239,0.288,NA,NA,9.602,9.487,9.363,9.213,9.93,NA,NA,NA
2014-10-16,9.278,0.906,62.069,0,1.108,135.177,51.034,-28.353,0.243,0.283,NA,NA,9.347,9.48,9.509,9.289,9.094,NA,NA,NA
2014-10-17,11.781,0.675,90.674,0,2.122,140.772,76.554,-42.827,0.244,0.282,NA,NA,9.379,9.353,9.302,9.195,9.315,NA,NA,NA
2014-10-18,10.652,0.534,141.912,0,2.115,106.487,118.076,-79.708,0.241,0.281,NA,NA,8.532,8.787,8.972,9.105,8.02,NA,NA,NA
2014-10-19,10.61,0.702,137.452,0,1.913,107.681,113.936,-77.065,0.237,0.277,NA,NA,8.672,8.773,8.818,8.928,8.504,NA,NA,NA
2014-10-20,11.483,0.604,105.271,0,1.437,108.134,88.555,-60.197,0.232,0.272,NA,NA,8.646,8.782,8.832,8.867,8.335,NA,NA,NA
2014-10-21,10.728,0.733,107.784,6.1,2.202,156.511,90.185,-32.205,0.23,0.269,NA,NA,8.979,8.918,8.847,8.809,9.102,NA,NA,NA
2014-10-22,0.035,0.743,64.681,0,NA,73.066,37.143,-17.109,0.234,0.262,NA,NA,6.44,7.61,8.419,8.902,3.898,NA,NA,NA
2014-10-23,2.14,0.712,79.566,4.8,NA,0,16.474,-18.366,0.245,0.264,NA,NA,4.087,5.432,6.611,8.25,2.231,NA,NA,NA
2014-10-24,6.688,0.498,135.04,0,NA,0,96.672,-80.801,0.258,0.297,NA,NA,3.731,4.525,5.382,7.344,3.181,NA,NA,NA
2014-10-25,5.849,0.59,73.116,0,NA,0,60.742,-38.938,0.257,0.296,515.147,1464.443,4.193,4.876,5.488,6.921,3.425,NA,NA,NA
2014-10-26,8.143,0.651,126.873,0,NA,0,102.005,-73.326,0.254,0.291,695.593,1534.77,5.269,5.436,5.653,6.644,5.131,NA,NA,NA
2014-10-27,4.986,0.772,127.097,0,NA,0,100.536,-76.542,0.25,0.292,884.724,NA,5.258,5.614,5.923,6.676,4.634,NA,NA,NA
2014-10-28,3.425,0.844,112.74,0,NA,0,89.616,-57.587,0.247,0.289,1060.77,NA,5.445,5.729,5.981,6.654,4.943,NA,NA,NA
2014-10-29,5.08,0.632,124.399,0,NA,0,96.466,-81.079,0.244,0.279,1209.057,NA,4.739,5.281,5.754,6.6,3.83,NA,NA,NA
2014-10-30,8.543,0.398,97.889,0,NA,0,78.473,-68.801,0.241,0.277,1351.562,NA,4.131,4.757,5.335,6.389,3.11,NA,NA,NA
2014-10-31,9.373,0.553,113.062,0,NA,0,89.005,-70.333,0.237,0.282,1481.167,NA,4.912,5.111,5.354,6.187,4.552,NA,NA,NA
2014-11-01,8.593,0.579,113.835,0,NA,0,88.686,-73.172,0.234,0.281,NA,NA,5.325,5.48,5.626,6.182,4.985,NA,NA,NA
2014-11-02,7.156,0.643,112.302,0,NA,0,86.896,-72.662,0.23,0.274,NA,NA,5.228,5.506,5.726,6.24,4.675,NA,NA,NA
